brand,model,generation,fuel,para,power_original,power_promoted,power_diff,torque_original,torque_promoted,torque_diff
Renault,Master,2014>2016,Diesel,2.3 DCi,110 hp,140 hp,+ 30 hp,285 Nm,345 Nm,+ 60 Nm
Renault,Maxity,2016>...,Diesel,2.5 DCi,130 hp,160 hp,+ 30 hp,300 Nm,340 Nm,+ 40 Nm
Renault,Maxity,2016>...,Diesel,3.0 DCi,150 hp,180 hp,+ 30 hp,350 Nm,410 Nm,+ 60 Nm
Renault,Maxity,...>2015,Diesel,2.5 DCi,110 hp,140 hp,+ 30 hp,340 Nm,390 Nm,+ 50 Nm
Renault,Maxity,...>2015,Diesel,2.5 DCi,130 hp,160 hp,+ 30 hp,270 Nm,340 Nm,+ 70 Nm
Renault,Maxity,...>2015,Diesel,3.0 DCi,150 hp,180 hp,+ 30 hp,350 Nm,410 Nm,+ 60 Nm
Renault,Megane,2012>2013,Gasoline,RS 2.0T,265 hp,300 hp,+ 35 hp,360 Nm,440 Nm,+ 80 Nm
Renault,Megane,2015>2020,Gasoline,1.3 TCE,163 hp, hp,0 hp,260 Nm, Nm,0 Nm
Renault,Megane,03/2020>...,Gasoline,RS Trophy 1.8T (GPF),300 hp,310 hp,+ 10 hp,400 Nm,440 Nm,+ 40 Nm
Renault,Megane,2002>2008,Diesel,1.5 DCi,105 hp,130 hp,+ 25 hp,240 Nm,300 Nm,+ 60 Nm
Renault,Megane,2008>2012,Gasoline,RS 2.0T,250 hp,300 hp,+ 50 hp,340 Nm,440 Nm,+ 100 Nm
Renault,Megane,2012>2013,Gasoline,2.0 TCE,190 hp,210 hp,+ 20 hp,300 Nm,360 Nm,+ 60 Nm
Renault,Megane,2014>2015,Gasoline,RS Trophy - 2.0T,275 hp,300 hp,+ 25 hp,370 Nm,440 Nm,+ 70 Nm
Renault,Megane,2002>2008,Diesel,1.5 DCi,101 hp,125 hp,+ 24 hp,200 Nm,250 Nm,+ 50 Nm
Renault,Megane,2008>2012,Diesel,1.5 DCi,90 hp,110 hp,+ 20 hp,200 Nm,250 Nm,+ 50 Nm
